Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
19,(13.856406471616964+0.0005596394133945236j),(-13.237511332462091-0.761360024722113j),0,4.8221882624678935e-06,0
20,(13.630847385665728+0.0008704390685241314j),(-11172.60850287011-37.12243175792768j),0,13.214639590774633,0
21,(13.85640647777608+0.0005596316724008066j),(-40.44666371167592-0.7403840382977919j),2758.6206896551726,8.794673260671056,0
22,(14.12798641363823+0.0005610711333075002j),(-1859.3999962430205-4.758481806577412j),0,784.469424148294,2
23,(15.466091948484728+0.0006600333994102314j),(-19895.30176795661-66.49251720757798j),5000,7732.255227573693,0
24,(16.140012387817798+0.0008530900067831304j),(-4343.671694403405-57.31106618139589j),6551.724137931034,1108.5087583435957,0
25,(16.944025359712185+0.002501401526084912j),(-5414.965752654224-329.90781531897755j),0,0.1586444440341383,0
26,(16.944025381696925+0.002501354572672258j),(-23448.228962568504-1669.2665679884112j),8620.689655172415,6091.129793252443,0
27,(17.46138597562361+0.0005448262110872208j),(-817.6655128368031-19.584381768161812j),2758.6206896551726,141.40032452585538,0
28,(17.840964103980077+0.00051199232092834j),(-589.4220950695453-12.737990576422163j),2413.793103448276,92.63976760128902,0
29,(17.908098730112858+0.0007043802854111665j),(-23549.834685072805-82.89665893171363j),0,7849.803007291173,0
30,(18.395651664554027+0.0005124283229947624j),(-701.0123807801069-17.406828822916896j),2413.793103448276,106.87346917027463,0
31,(18.601075240577337+0.0006457450896537273j),(-2505.23759389192-43.475548761654736j),5517.241379310345,531.6274735059792,0
32,(19.070920271670538+0.0008511043480496512j),(-29162.28468159045-120.64336831366447j),0,9054.007083236533,1
33,(19.287301524167873+0.0005423505472052007j),(-2411.853718721855-37.71618351302033j),7931.034482758621,542.7675746413194,0
34,(20.12461176084914+0.001696543275782472j),(-3426.284841419568-261.78703155501915j),0,2.8698745221039285e-05,0
35,(19.288028373458836+0.0282438545545304j),(197.39094582827326-112.02625698431856j),0,2.5350368898796916e-05,0
36,(20.124611728262714+0.0016965229409314265j),(-47490.42714340753-428.53384763628424j),0,13212.023541716955,0
37,(20.4694894860554+0.0004503383619501386j),(-552.6454601608615-16.80772790168766j),2413.793103448276,75.94835127658166,0
38,(21.113976413532804+0.0003898062837296551j),(-181.86121995621426-4.943826838880998j),2413.793103448276,24.250738171770827,0
39,(21.208488873065484+0.0005580943328181894j),(-2264.831404698472-42.334284358800794j),6206.896551724139,436.8409920276719,0
40,(21.59861107860121+0.00038709553906020143j),(-327.6462743014287-5.817834619336824j),5862.068965517242,61.332283675967204,0
41,(21.755459098070325+0.0004010272714917882j),(-361.1615661934667-10.47432463305298j),2413.793103448276,46.72997183950092,0
42,(22.223861055833325+0.0004175782262318331j),(-525.3365888084993-14.277153341419808j),2413.793103448276,66.46696732652288,0
43,(22.34502181450793+0.0005843667481418985j),(-2182.603839795462-45.37189702903645j),5172.413793103448,379.0271201203382,0
44,(22.67818334757158+0.0005752361075685419j),(-2725.1822580381745-53.81561378716678j),6206.896551724139,490.5310384049247,0
45,(22.936869873054512+0.00034344846573494296j),(-22.729966331276614-2.171039620053538j),0,2.9022619604624292e-05,0
46,(22.678183353151088+0.0005752219353326271j),(-1182.5985891049402-51.30040027414829j),0,0.03559078338565699,1
47,(22.936869885853625+0.00034344144173724514j),(-72.81593344664206-2.1599155668882304j),2413.793103448276,8.95542618303844,0
48,(23.039097208184817+0.00034485068206040827j),(-66.51453771625482-1.5982557995658717j),3448.2758620689656,9.760144539611844,0
49,(23.37520267594139+0.0007169986298172722j),(-27521.45027882867-104.49499978997339j),0,6910.449346837972,0
50,(23.520206208881284+0.0005243402858743156j),(-1424.499863730951-45.35722725822587j),2413.793103448276,169.542551122002,0
51,(23.797058643476685+0.0006429431153564743j),(-31270.480482927993-123.09309935464293j),0,7904.0693276112,0
52,(24.168160874816273+0.00033587407165793794j),(-1911.5876977169005-2.7050204239088504j),0,527.4951454682742,0
53,(24.42949036880497+0.0009317582452823725j),(-38040.20381140708-205.45718957766988j),0,9092.809267896782,0
54,(24.659683697082414+0.0005507083716571528j),(-25419.389403759546-88.79037529765083j),5000,6235.473325482139,0
55,(25.149552681290583+0.0004384929629079751j),(-1028.0777231698696-30.199962831688453j),2758.6206896551726,123.87129694441943,0
56,(25.24876234708453+0.00041935574662233167j),(-845.8174277424482-27.276876103504428j),2413.793103448276,94.32145152060065,0
57,(25.78953269189138+0.002233798853075906j),(-20299.873186821264-516.2000618734113j),6896.551724137931,3155.515298867895,0
58,(26.049952015424637+0.0005524438027621424j),(-578.4628129225174-71.81978719606153j),0,0.0014866304664325283,0
59,(25.789532690991287+0.0022337866558536576j),(-6301.956103344713-465.61680537512734j),0,0.3057657979996768,0
